"","X","AD","AL","AT","BA","BE","BG","BY","CH","CY","CZ","DE","DK","EE","EL","ES","FI","FO","FR","GG","HR","HU","IE","IM","IS","IT","JE","LI","LT","LU","LV","MC","MD","ME","MK","NL","NO","PL","PT","RO","RS","SE","SI","SK","SM","TR","UA","UK","VA"
"384","1989-12",-1.36826555764765,-1.27158464863817,-0.282389019038839,-0.528892869857365,-1.18377782188587,-0.994356885488463,0.0792385239669743,-1.55666392211733,-0.596442704823798,-1.21025351258456,-1.15779009642334,-1.42092313545664,-0.593588102936439,-1.58342942047745,0.203808293589328,0.123743106485031,1.08479214035422,-1.79028979433105,-1.70465650952848,-0.5796147109198,0.124532589615375,-0.735499296774931,-1.01679558768574,1.3809305819528,-0.661109538824325,-1.7252278677503,-0.392909829217688,-0.351043040459921,-0.492705308146047,-0.509637167273068,-2.02984180889632,-0.632384280427277,-0.743825823290281,-0.476169405991818,-1.30233283273414,0.726585662862183,-1.49053467742115,0.696254081078781,-0.71661368842137,-0.310106495307664,-0.430263814488803,-0.388834176084602,-0.54284236450124,0.118167479235427,-1.81162171299219,-0.48069808192191,-0.896512164659646,NA
"385","1990-01",-1.31963306781941,-1.31954541615506,-0.332396920292068,-0.518024459436596,-0.960076427888109,-0.961623307573015,0.160639687321655,-1.4246819580828,-1.68280803598832,-1.32608902367344,-1.05447084497498,-0.896933749457175,-0.0506855181055698,-1.65867041850898,0.288317194143554,0.167651760764209,1.06029034783411,-1.62811329435747,-1.24310610168858,-0.523483075049306,0.172427500686897,-0.258388864085978,-0.381339481869669,1.21565050109775,-0.491446797064395,-1.62001370487356,-0.340762602095317,-0.0173017596298671,-0.140079802787394,0.032273804425491,-1.58062724511426,-0.644352286427878,-0.723939552209203,-0.429476527896943,-1.03723078914223,0.541116225456234,-1.46209747540604,0.854184678903593,-0.687653637031823,-0.302930319814408,0.00226933717356771,-0.257427169222574,-0.563375841051773,0.345365919564901,-1.77627377961108,-0.48111331059202,-0.349310675874189,NA
"386","1990-02",-1.3028902912349,-1.2630514799674,-0.126850541280749,-0.561198094462809,-0.732098697610162,-0.818793379084354,0.154837645242368,-1.18003907083666,-0.661051651718539,-1.02933204047069,-0.804443361603898,-0.630204376840224,0.276190665546264,-1.62970830139713,0.00736853451025423,0.270133854976346,0.944586313180584,-1.40874927188202,-0.733656686947757,-0.499233580672541,0.138281662458107,0.490300461941634,0.0133676554886316,0.971896060375145,-0.674211649752406,-1.18606375191445,-0.362633312219068,0.00125827297964118,0.331351153303105,0.202811659335732,-2.19075065985658,-0.510014933367369,-0.782639739698705,-0.363518133250641,-0.787155893019084,0.468780635480515,-1.43599055250639,0.694165046317139,-0.636788966423879,-0.218380218517824,0.0106861196229836,-0.359463988713555,-0.389752046435622,0.540006957369631,-1.42832936340147,-0.378698654052216,0.0589665080623369,NA
"387","1990-03",-1.7074819071251,-1.51261001928354,-0.0785097578347651,-0.638548645787423,-1.10571118842908,-1.19920931746416,0.0490874998935157,-1.25500730880499,-0.299601474545858,-1.12301125827614,-0.994670868098317,-1.07979604372751,0.307815330045612,-1.96957971905093,-0.104109434413948,0.00338845458531798,1.1043562340927,-1.66190260412525,-1.23098159150073,-0.534987801395546,-0.0667918928461288,-0.0684393844708881,-0.421920361296608,0.83545827937813,-0.625934484588156,-1.62596822860546,-0.453295146836374,-0.0613546712644419,-0.135760455296452,0.199969321327123,-1.95141436820639,-0.808712032311718,-1.06966445382886,-0.517687570764474,-1.27176800661615,0.713614150573649,-1.50076731822971,0.615604512229199,-0.817278333376854,-0.311174864192283,-0.178402099357251,-0.387893631748377,-0.558775307994399,0.53708593681791,-1.69645162725148,-0.592139389702997,-0.124020376716754,NA
"388","1990-04",-2.0816119085876,-1.3401029105036,-0.187719261297279,-0.608263682166447,-1.4298994006932,-0.805322643910571,-0.137779138463982,-1.72282375542204,-0.149764342609606,-1.03283568454475,-1.22428640056555,-1.041977209604,0.162002077208173,-1.74202348682574,-0.158060521175949,-0.0162590080047482,1.71407243397088,-2.00559205651856,-1.38679051757755,-0.437006426278655,-0.173849647362933,-0.214899301910063,-0.778455580780514,0.593722151433552,-0.712580486870841,-1.6715268559922,-0.505023385909267,-0.606273291426126,-0.830814687834647,-0.208706308620471,-2.84686213955843,-0.576933565625594,-0.859826548032235,-0.243385572774939,-1.57188906557553,0.864226905943578,-1.44227745436192,0.605407868399469,-0.741898811559934,-0.321326638108788,-0.370755564760918,-0.523377600767309,-0.42518322477006,0.681216968720624,-0.870231977783943,-0.411353784260105,-0.33860521166485,NA
"389","1990-05",-1.61576509935814,-1.49471225502291,-0.602418794882447,-1.46410456273339,-1.48699032374909,-0.719695236536857,-0.0624043530836182,-1.40916910398415,-0.020951556869837,-1.11209269413084,-1.14488264562739,-0.899003150000302,0.254116463387399,-1.6992605193228,-0.303996747643456,-0.29113895314236,1.59353555832292,-1.88437139654298,-1.28786098329645,-1.23615092736264,-0.805715668400599,-0.0964589587827191,-0.527102292513522,0.305809515605167,-0.617224609480537,-1.58628624991367,-0.502187760252702,-0.354946648875125,-0.863422842326917,-0.049482416708494,-2.68294733449032,-0.633019479582289,-1.17654340343346,-0.34438777049257,-1.39515797951662,0.643847424014146,-1.50188184270831,0.394381598139193,-1.03333954584625,-0.704036215624495,-0.580383247235608,-0.972007843086975,-0.759889941817787,0.872428109771325,-0.556951090460957,-0.435176143551207,-0.313846586060325,NA
"390","1990-06",-1.2756040208994,-1.92526830857988,-0.637589542116896,-1.5410745229562,-1.18447545956715,-1.6047020645686,-0.576371485111627,-0.666917687413402,-0.0453004004358014,-1.34168901734638,-0.574312348515269,-0.614635044506958,0.0446494466632855,-2.09981914726446,-0.23697349178249,-0.410182643222958,1.26390048431488,-1.53370199557062,-1.02412248710941,-1.50123918275998,-1.6403702625461,0.250026510011122,-0.345018473679194,0.332496852820843,-0.80740114172944,-1.34102959561169,-0.275589561243927,-0.392734759968162,-0.651116189483413,-0.0717988903106781,-2.41532486363461,-1.08722824056561,-1.62993750584512,-1.70424672523272,-1.20822936232228,0.530336297489415,-1.77386543626195,0.379266315811955,-1.53542332900006,-1.49615014827625,-0.510529192837264,-0.879696532251484,-1.85844072010707,0.359049776442965,-0.499578293986622,-0.526180506268946,-0.144307495681134,NA
"391","1990-07",-1.10882963703311,-2.14432776218709,-0.74011291467115,-1.80809435282649,-1.27225277263461,-1.74276746521349,0.219472857556776,-1.27354642274083,0.0537238661492068,-1.56922241332669,-0.900355012449412,-0.568110864241757,0.920071789418037,-2.21873199500592,-0.228049225890411,-0.332387800409947,1.16071287655776,-1.6446580292075,-0.926033643403449,-1.73099828919748,-1.61486545854152,0.589373301401521,-0.00835602398338331,0.274889970155721,-1.2066609786201,-1.17914495073763,-0.81324875892553,0.146838892650683,-0.753187865795049,0.857664140088367,-2.89910142762321,-0.973738226226061,-1.90017852683435,-2.13244977960602,-1.24611120813752,0.627097166283959,-1.66835576136016,0.392325971478408,-1.30747768747528,-1.5217157686107,-0.0755871977302387,-1.17187636666556,-1.5714070054699,-0.13800577292765,-0.464918883881422,-0.325973196510601,-0.0525409347403007,NA
"392","1990-08",-1.14495127365404,-2.22276214362606,-1.25432257014467,-2.37272745042343,-1.30015522168159,-1.82168113905611,-0.1917066307483,-1.36672289954,0.00420126299192132,-1.83190877347646,-0.917374827132674,-0.596249498170419,0.542720189174677,-2.01880789573184,-0.329450112608646,-0.323021952322429,1.01300671716937,-1.6546784764233,-0.874118189838595,-2.22661219141262,-2.1151265616522,0.287418705546978,-0.385078777230506,0.216329075399211,-1.30618620043937,-1.20274386952694,-0.997969377757909,0.0978507107089073,-0.646262393653841,0.671984536491364,-2.95724456830133,-1.74199392860499,-2.32220422003171,-2.00322359479269,-1.31649036491922,0.484153151483672,-1.52938527648866,0.335721936628844,-1.78444465885579,-1.94841643103143,-0.22409604397029,-1.95117296700279,-1.88474036076852,-0.289525025433168,-0.394490611242147,-0.592196368124622,-0.180964018597644,NA
"393","1990-09",-1.49639229535459,-2.20502851701741,-1.45247591380336,-2.53498542104151,-1.15370538619014,-1.75906931972131,0.81686113709292,-1.37907797737601,0.0809908953495695,-1.79928613781878,-0.571962580168701,0.136350983847166,1.07587508137027,-2.0770518511706,-0.54547842664859,-0.454970426202986,0.96183006116692,-1.72123357818612,-0.911316605438865,-2.30731399207916,-1.99758631815331,0.0387113918681541,-0.19152268105913,0.0699091370433405,-1.71937423381578,-1.17082599410437,-1.0016902559682,1.19481767089326,-0.535015164880824,1.42727780446209,-2.91180877757252,-2.05650293046253,-2.3943579805113,-2.0056843710298,-0.917084750823058,0.382681787571563,-0.705669999832236,0.364530338121774,-1.97757910310878,-2.11208710713153,0.174527619464555,-2.29539548507061,-1.49934669077412,-1.00349334487342,-0.318184486049105,-0.683587382959848,-0.10794422657513,NA
"394","1990-10",-0.820182094508245,-2.05765022858539,-1.11314637750017,-2.27139901291161,-1.19854311762436,-1.87375509586367,0.556574096971226,-0.999136260538265,-0.300179445612836,-1.57623870655639,-0.645092454767486,0.102651521627428,1.09355561797404,-1.97560224896416,-0.026502713737554,-0.545730434115054,1.12754775511364,-1.20937438376305,-0.840217195731356,-1.90052981813085,-1.63612193701247,0.257187222144133,0.444361779532769,0.343307148719245,-1.10698658294424,-1.06501008110835,-0.994157470706708,0.914450775584994,-0.315187495051939,1.36948954790088,-2.095165900718,-2.03329934965528,-2.16457971066337,-1.93512689968762,-1.12019392669034,0.410665368783421,-0.908419001414246,0.809989704627938,-2.05872334669473,-1.9357571903984,0.187947908141146,-1.39492056104025,-1.26701134727693,-0.274890737986206,-0.750521075496661,-0.771967665599895,-0.0243439262918614,NA
"395","1990-11",-1.10047251386451,-2.16762826457814,-0.671615026895722,-2.34492382052481,-0.922214668960463,-2.0030411517353,0.83516342007735,-0.49983079386988,-0.673314115178647,-1.32855014442372,-0.33878799718,0.483938358436551,1.22844972261677,-1.96537101139793,-0.506332173696171,-0.551277232166889,1.41883432579177,-1.08790815811943,-0.675081463684713,-1.66842723267921,-1.36862437977364,0.410694344550657,0.702208283484665,0.233646643753108,-0.795847825848296,-0.930731627726017,-0.463851539039973,1.17231629597161,0.137297745017181,1.57449906324037,-1.70240908726714,-1.87409231674427,-2.28620123284111,-2.20182933963192,-0.601062998128043,0.396327102987159,-0.641127929089964,0.3094883664134,-2.01146439167364,-2.07522265806195,0.216172854171868,-0.812886774817191,-0.799593033266384,-0.169480376225665,-1.35082016905943,-0.684518937087485,0.106055426924636,NA
"396","1990-12",-1.24111564954122,-1.47289836368097,-0.376073842820948,-1.7429522453476,-0.994877822359363,-1.73939881785622,0.688590991688856,-0.314565120814886,-0.727175964826815,-1.09949131422808,-0.427202133992455,0.544943720397514,1.19810021626403,-1.34833754536358,-1.49293337248685,-0.449362624149143,1.63733845192289,-1.16541412665353,-1.03861445188522,-1.28788035610124,-0.990194669156464,0.674871116589224,0.857801551482192,0.327671423451701,-0.368803908348949,-1.12726658582688,-0.244535580277442,0.979648451308916,0.0234033540785313,1.46167833478675,-1.19903129339218,-1.70680002502709,-1.85917990351988,-1.46545037759018,-0.757426712932727,0.392689728666682,-0.638507940485678,-1.32458822506765,-1.73678677222658,-1.56441299385936,0.180750459146807,-0.622579524919132,-0.397895113136697,0.092541754245758,-1.30929325764749,-0.512004839343472,0.0253672871118442,NA
"397","1991-01",-1.17379362093177,-1.4941136238292,-0.270745246079777,-1.71457981204046,-0.845978163191196,-1.78356409479278,0.460476248720122,-0.0376502226997342,-0.424838772168598,-1.15777989270212,-0.4213200590854,0.331637416413214,0.975298158208818,-1.070480545949,-1.44756802464291,-0.684708103946246,0.932717199655062,-1.1740797948316,-1.19774008424659,-1.25874918624063,-1.05068350251572,0.370871500949028,0.398409833012767,0.33866942091743,-0.319788812074058,-1.38729859563641,-0.0801584648906739,0.730079875825276,0.348921408679477,1.11417071872672,-0.718537004818593,-1.86390033081492,-1.97458859773453,-1.35173395710816,-0.677976034835157,0.410972887022357,-0.576571783304455,-1.11086712104393,-1.73462097516858,-1.43897714255376,-0.0518697292767068,-0.563410583691735,-0.469526508187137,-0.0970546081101982,-1.29731832377109,-0.537534654258911,-0.227082480868484,NA
"398","1991-02",-0.957132325719172,-0.956095463289328,-0.616409048734643,-1.40991030064247,-1.23142869911155,-1.55258973026698,0.567417585465916,-0.882935552281936,-1.08376151219801,-1.6192205199642,-0.861792857154577,-0.0555848160593977,0.586979728211513,-0.77108982976615,-0.822602626919795,-1.18046607356665,0.504813827175004,-1.57634207853947,-2.00266531266664,-1.08116040565549,-0.853177858943486,-0.509043782849554,-0.476867321354786,0.242292083413661,-0.0501478563259559,-2.28492766663544,-0.582095172004142,0.8097572893095,-0.319830935086523,1.0009827276069,-0.175139507909018,-1.62328801854692,-1.57610219007558,-0.978215867025279,-1.13441549961634,-0.18249210712767,-0.517230136813861,-0.512458424492583,-1.57971725035356,-1.3624449715249,-0.507862825993706,-0.40079640663886,-0.424746320038741,0.196567126626807,-1.25533166169283,-0.481376328659808,-0.803677482950798,NA
"399","1991-03",-0.0750489491269102,-0.607870028434168,-0.624282479386001,-1.2684034476684,-1.10700705651123,-1.11513988925527,0.431998466354693,-0.456827911675069,-1.09585727192778,-1.41694673377086,-0.778402992896388,0.00651516399598601,0.365317891231295,-0.2400008495515,-0.296990709591211,-0.961023236285796,0.252726684254086,-1.00582752503738,-1.36981514342745,-1.06144159849338,-0.754936745494038,-0.171307631742529,0.11614849470479,0.132162336753405,0.158694992075411,-1.62743655452154,-0.605877324602659,0.682278397722988,-0.00546418751720217,0.789496928177188,0.294804035945046,-1.3553879693869,-1.32072004028344,-0.506367901423701,-1.10750412533255,-0.469085328214915,-0.530377124699049,-0.00515761882029511,-1.40257326049985,-1.03663393710234,-0.28946681997778,-0.490247288474303,-0.363948486282478,0.214938050748682,-0.793425245568416,-0.324965034124746,-0.690017216539327,NA
"400","1991-04",-0.277126178240409,-0.606067702302306,-0.989561421366642,-1.26838827645215,-1.05685577919769,-0.98851292163376,0.476181550962432,-0.812739111427251,-0.942581056700344,-1.65321943200612,-0.961420210494119,0.0626041619900812,0.62737423135441,0.229672348418786,-0.479213279832741,-0.939192800892423,-0.00451643786355092,-1.03220898349698,-1.22450179892375,-1.18392948703244,-0.820213115988928,0.340901384486534,0.504291999243787,0.160626904592121,-0.0934635381879683,-1.46378096557201,-0.883363182103275,1.02329660146804,0.0116131394411392,1.11780291372039,0.235475507053666,-1.34926624991516,-1.47641695341909,-0.38737266789554,-1.23949793741089,-0.717843625031267,-0.615235907479366,-0.246577522479648,-1.39998119971421,-1.04705814742098,-0.41730064013861,-0.804340047167662,-0.875877601091973,-0.542558836981766,-0.839548803316859,-0.515015075507747,-0.503731023126906,NA
"401","1991-05",-0.00663709564316531,-0.337829500164641,-0.131944972650843,-0.762170989942401,-0.931190888959443,-0.524315758836333,1.18325119281391,-0.470046635099545,-0.932631918425598,-1.3764310004602,-0.640472759178372,0.208622508777443,0.876109758240547,0.660592902054216,-0.52661827849065,-0.487877307374825,0.0942801182193971,-1.00438392268623,-1.09498069877911,-0.552223925386228,-0.320892636704968,0.249412869991182,0.396475465026814,0.262298351172681,0.218149272491245,-1.28433238384418,-0.260958894527048,1.29612816229965,0.120916093394272,1.63993212875349,0.533828988559264,-0.509592673461693,-1.18350010148556,-0.127504746389327,-0.967121269521972,-0.631090466558018,-0.319369629367678,-0.346542934405857,-0.593085060644348,-0.506318106286776,-0.0894073309497621,0.133711969409135,-0.664686065442971,-0.302155644373786,-0.465758164025215,-0.00923126865278013,-0.453305842651004,NA
"402","1991-06",-0.147142033069803,-0.267860887630253,-0.200601997751168,-0.781306954338613,-0.865748036665592,-0.442142947324112,1.54418934603557,-0.630305117670866,-0.911666617235393,-1.18160414129407,-0.621911618993339,0.616167268292517,1.61308248201013,0.753051611221865,-0.568634825511317,0.158051035391946,0.0692413173810611,-1.02725407795055,-0.963666124675507,-0.73635377430437,-0.568785173459721,0.161434100572722,0.124702699770837,0.153684343437376,0.291920861163352,-1.16546220214743,-0.355565878681672,1.40567301116638,-0.228801894334026,2.00923852559355,0.625989224901773,-0.489747637391305,-0.998158126860815,-0.217383000706734,-0.55650580044559,-0.307747920816594,-0.135998459831677,-0.316396623960443,-0.438495810330466,-0.560245795000475,0.51121411469923,-0.0656329363193641,-0.544974665470822,0.0694930606094523,-0.346917142724307,-0.160543958923425,-0.44726356041745,NA
